1.78216e+05;3.59650e-01
1.78223e+05;3.54919e-01
1.78230e+05;3.49579e-01
1.78237e+05;3.45001e-01
1.78244e+05;3.40729e-01
1.78251e+05;3.35846e-01
1.78258e+05;3.32184e-01
1.78265e+05;3.27148e-01
1.78272e+05;3.23792e-01
1.78279e+05;3.19214e-01
1.78286e+05;3.15552e-01
1.78293e+05;3.11432e-01
1.78300e+05;3.07922e-01
1.78307e+05;3.03192e-01
1.78314e+05;2.99683e-01
1.78321e+05;2.96173e-01
1.78328e+05;2.92969e-01
1.78335e+05;2.88544e-01
1.78342e+05;2.85339e-01
1.78349e+05;2.81219e-01
1.78356e+05;2.78015e-01
1.78363e+05;2.74353e-01
1.78370e+05;2.70996e-01
1.78377e+05;2.67334e-01
1.78384e+05;2.64435e-01
1.78391e+05;2.60925e-01
1.78398e+05;2.58789e-01
1.78405e+05;2.54059e-01
1.78412e+05;2.51007e-01
1.78419e+05;2.48413e-01
1.78426e+05;2.44446e-01
1.78434e+05;2.41852e-01
1.78441e+05;2.38647e-01
1.78448e+05;2.34985e-01
1.78455e+05;2.32391e-01
1.78462e+05;2.29492e-01
1.78469e+05;2.27051e-01
1.78476e+05;2.23694e-01
1.78483e+05;2.20337e-01
1.78490e+05;2.16675e-01
1.78497e+05;2.14233e-01
1.78504e+05;2.11639e-01
1.78511e+05;2.08130e-01
1.78518e+05;2.05078e-01
1.78525e+05;2.01416e-01
1.78532e+05;1.98517e-01
1.78539e+05;1.95923e-01
1.78546e+05;1.93329e-01
1.78553e+05;1.89362e-01
1.78560e+05;1.86005e-01
1.78567e+05;1.83258e-01
1.78574e+05;1.79596e-01
1.78581e+05;1.77002e-01
1.78588e+05;1.73645e-01
1.78595e+05;1.70593e-01
1.78602e+05;1.67847e-01
1.78609e+05;1.64032e-01
